subset,role,wid,pid,raw_frames,silent_fraction,n_nonfinite
coveranalysis,train,W_2995,P_668458,16657,0.00192,0
coveranalysis,train,W_66852,P_66855,30690,0.0,0
coveranalysis,train,W_180687,P_668553,19561,0.01523,0
coveranalysis,train,W_180687,P_668576,25593,0.0116,0
coveranalysis,train,W_12835,P_668653,25005,0.0,0
coveranalysis,train,W_66866,P_66866,28685,0.0,0
coveranalysis,train,W_181047,P_669021,22672,0.00203,0
coveranalysis,train,W_181047,P_669023,16334,0.00441,0
coveranalysis,train,W_179382,P_669083,14163,0.0,0
coveranalysis,train,W_181097,P_669256,14387,0.01946,0
coveranalysis,train,W_42086,P_669267,14961,0.0,0
coveranalysis,train,W_181097,P_669296,18652,0.00038,0
coveranalysis,train,W_24148,P_669322,13576,0.01215,0
coveranalysis,train,W_181180,P_669516,14575,0.02429,0
coveranalysis,train,W_181180,P_669517,26455,0.00541,0
coveranalysis,train,W_66957,P_66957,11681,0.00248,0
coveranalysis,train,W_13109,P_669691,18367,0.0086,0
coveranalysis,train,W_8424,P_669779,17661,0.00334,0
coveranalysis,train,W_114041,P_669784,23452,0.00435,0
coveranalysis,train,W_181228,P_669797,13918,0.00022,0
coveranalysis,train,W_181228,P_669798,17253,0.0251,0
coveranalysis,train,W_181131,P_669895,25610,0.00277,0
coveranalysis,train,W_181131,P_669898,25756,0.00392,0
coveranalysis,train,W_62166,P_669923,21770,0.00037,0
coveranalysis,train,W_1268,P_670010,19942,0.0,0
coveranalysis,train,W_67002,P_67002,20951,0.00143,0
coveranalysis,train,W_181313,P_670342,15844,0.0,0
coveranalysis,train,W_181315,P_670394,19465,0.00031,0
coveranalysis,train,W_181313,P_670396,13839,0.012,0
coveranalysis,train,W_181315,P_670405,20390,0.00078,0
coveranalysis,train,W_181141,P_670559,17393,0.01012,0
coveranalysis,train,W_181141,P_670561,20933,0.00205,0
coveranalysis,train,W_181420,P_670994,25161,0.00338,0
coveranalysis,train,W_181420,P_670995,28445,0.00534,0
coveranalysis,train,W_49753,P_671002,18532,0.0,0
coveranalysis,train,W_67101,P_67101,17791,0.00219,0
coveranalysis,train,W_181428,P_671010,20866,0.00685,0
coveranalysis,train,W_181428,P_671019,29555,0.00464,0
coveranalysis,train,W_181431,P_671021,20705,0.00169,0
coveranalysis,train,W_67101,P_67105,19735,0.00137,0
coveranalysis,train,W_67106,P_67108,16846,0.00724,0
coveranalysis,train,W_181443,P_671090,22503,0.00071,0
coveranalysis,train,W_181443,P_671091,18886,0.00503,0
coveranalysis,train,W_181431,P_671161,17945,0.00134,0
coveranalysis,train,W_67297,P_671186,16957,0.0,0
coveranalysis,train,W_100698,P_671221,20770,0.00424,0
coveranalysis,train,W_181455,P_671222,12537,0.01938,0
coveranalysis,train,W_181455,P_671223,14698,0.00088,0
coveranalysis,train,W_177652,P_671343,24979,0.0,0
coveranalysis,train,W_181474,P_671412,21240,0.0,0
coveranalysis,train,W_181474,P_671413,18373,0.0,0
coveranalysis,train,W_181475,P_671419,19441,0.01877,0
coveranalysis,train,W_181475,P_671420,21954,0.00241,0
coveranalysis,train,W_96641,P_671430,15821,0.00051,0
coveranalysis,train,W_181486,P_671501,31768,0.00271,0
coveranalysis,train,W_181486,P_671502,16585,0.00543,0
coveranalysis,train,W_7966,P_671503,19207,0.00089,0
coveranalysis,train,W_96641,P_671506,18782,0.00075,0
coveranalysis,train,W_136889,P_671524,21885,0.00941,0
coveranalysis,train,W_72565,P_671596,22938,0.0075,0
coveranalysis,train,W_181206,P_671660,22749,0.01297,0
coveranalysis,train,W_181206,P_671661,23150,0.01287,0
coveranalysis,train,W_137709,P_671670,10743,0.00735,0
coveranalysis,train,W_120497,P_671839,13638,0.00088,0
coveranalysis,train,W_181530,P_671930,10421,0.00029,0
coveranalysis,train,W_181530,P_671940,15465,0.0,0
coveranalysis,train,W_8126,P_67237,17422,0.0,0
coveranalysis,train,W_181581,P_672534,13556,0.03659,0
coveranalysis,train,W_181581,P_672535,14736,0.00041,0
coveranalysis,train,W_181584,P_672546,23355,0.02531,0
coveranalysis,train,W_181584,P_672547,28878,0.00419,0
coveranalysis,train,W_181587,P_672590,15893,0.00182,0
coveranalysis,train,W_181587,P_672593,25641,0.0007,0
coveranalysis,train,W_157509,P_672759,19923,0.00402,0
coveranalysis,train,W_181610,P_672769,17566,0.00068,0
coveranalysis,train,W_67297,P_67297,21627,0.01993,0
coveranalysis,train,W_67318,P_67318,19647,0.00657,0
coveranalysis,train,W_67318,P_67319,17422,0.01389,0
coveranalysis,train,W_117306,P_673285,24933,0.00024,0
coveranalysis,train,W_42795,P_673498,22426,0.0041,0
coveranalysis,train,W_3900,P_67350,33275,0.00893,0
coveranalysis,train,W_671,P_673534,20898,0.0,0
coveranalysis,train,W_70806,P_673706,13015,0.01191,0
coveranalysis,train,W_181711,P_673720,20954,0.0001,0
coveranalysis,train,W_181711,P_673733,20981,0.05181,0
coveranalysis,train,W_181714,P_673815,14021,0.02996,0
coveranalysis,train,W_23418,P_673856,18483,0.01066,0
coveranalysis,train,W_181714,P_673984,17663,0.02066,0
coveranalysis,train,W_181750,P_674205,10588,0.0,0
coveranalysis,train,W_181750,P_674228,21191,0.0,0
coveranalysis,train,W_180429,P_674241,30153,0.00488,0
coveranalysis,train,W_62425,P_674255,15833,0.00632,0
coveranalysis,train,W_97028,P_674532,13353,0.0,0
coveranalysis,train,W_279,P_674557,16405,0.0167,0
coveranalysis,train,W_181778,P_674670,21153,0.0,0
coveranalysis,train,W_181778,P_674671,22202,0.0,0
coveranalysis,train,W_67470,P_67470,38747,0.00681,0
coveranalysis,train,W_181768,P_674727,11953,0.01171,0
coveranalysis,train,W_64443,P_67475,20853,0.0,0
coveranalysis,train,W_181792,P_674774,32044,0.0,0
coveranalysis,train,W_181792,P_674775,28943,0.01195,0
coveranalysis,train,W_181793,P_674777,30935,0.0,0
coveranalysis,train,W_181793,P_674778,15241,0.00039,0
coveranalysis,train,W_181794,P_674787,19097,0.00016,0
coveranalysis,train,W_181794,P_674788,20261,0.01663,0
coveranalysis,train,W_126938,P_674811,18621,0.03759,0
coveranalysis,train,W_175704,P_674816,20505,0.00419,0
coveranalysis,train,W_181768,P_674859,14113,0.03238,0
coveranalysis,train,W_117502,P_674876,20234,0.00539,0
coveranalysis,train,W_181816,P_675046,11737,0.03553,0
coveranalysis,train,W_181816,P_675047,25972,0.0,0
coveranalysis,train,W_137295,P_675247,26617,0.01616,0
coveranalysis,train,W_34833,P_675364,21509,0.01692,0
coveranalysis,train,W_81616,P_675478,17249,0.02702,0
coveranalysis,train,W_152597,P_675483,16350,0.01994,0
coveranalysis,train,W_157208,P_675486,25007,0.0082,0
coveranalysis,train,W_29190,P_675525,16339,0.00508,0
coveranalysis,train,W_181126,P_675670,25763,0.01289,0
coveranalysis,train,W_181126,P_675673,20956,0.03784,0
coveranalysis,train,W_126549,P_675859,24633,0.04547,0
coveranalysis,train,W_144384,P_675888,21914,0.00789,0
coveranalysis,train,W_153895,P_676041,16929,0.0101,0
coveranalysis,train,W_175943,P_676057,16661,0.07749,0
coveranalysis,train,W_5897,P_676080,17751,0.00935,0
coveranalysis,train,W_148731,P_676088,19077,0.0055,0
coveranalysis,train,W_171019,P_676133,21326,0.01998,0
coveranalysis,train,W_67660,P_67660,13065,0.05251,0
coveranalysis,train,W_138483,P_676606,14305,0.00252,0
coveranalysis,train,W_182041,P_676721,22460,0.0,0
coveranalysis,train,W_182041,P_676724,26155,0.02401,0
coveranalysis,train,W_133489,P_676853,22707,0.03127,0
coveranalysis,train,W_179568,P_676934,17077,0.0,0
coveranalysis,train,W_1167,P_677140,22483,0.0012,0
coveranalysis,train,W_180351,P_677468,22805,0.03841,0
coveranalysis,train,W_9274,P_677494,16155,0.00136,0
coveranalysis,train,W_67757,P_67757,15088,0.00166,0
coveranalysis,train,W_182218,P_678074,10402,0.0,0
coveranalysis,train,W_182218,P_678075,14810,0.00182,0
coveranalysis,train,W_163877,P_678231,15373,0.0,0
coveranalysis,train,W_99935,P_678395,15693,0.00057,0
coveranalysis,train,W_182282,P_678576,12793,0.00281,0
coveranalysis,train,W_182282,P_678579,12926,0.01501,0
coveranalysis,train,W_40582,P_67867,26725,0.00019,0
coveranalysis,train,W_156728,P_678740,19148,0.0,0
coveranalysis,train,W_182312,P_678926,15597,0.0159,0
coveranalysis,train,W_182312,P_678968,14663,0.00048,0
coveranalysis,train,W_178484,P_679094,17518,0.00017,0
coveranalysis,train,W_7469,P_679339,21787,0.02612,0
coveranalysis,train,W_182354,P_679415,20434,0.01639,0
coveranalysis,train,W_182354,P_679439,17646,0.00635,0
coveranalysis,train,W_182429,P_679441,14993,7e-05,0
coveranalysis,train,W_182429,P_679443,19677,0.03115,0
coveranalysis,train,W_9524,P_679667,21152,0.00794,0
coveranalysis,train,W_145264,P_679734,13573,0.0,0
coveranalysis,train,W_182499,P_679786,21966,0.00018,0
coveranalysis,train,W_133840,P_679832,18551,0.00016,0
coveranalysis,train,W_182499,P_679861,21109,0.01236,0
coveranalysis,train,W_22054,P_67988,26074,0.00633,0
coveranalysis,train,W_80685,P_679895,22473,0.0,0
coveranalysis,train,W_7099,P_679899,22889,0.0,0
coveranalysis,train,W_182369,P_679987,21543,0.00849,0
coveranalysis,train,W_182369,P_679989,21802,0.00294,0
coveranalysis,train,W_68027,P_68028,12828,0.00842,0
coveranalysis,train,W_182586,P_680358,15133,0.01447,0
coveranalysis,train,W_182586,P_680363,15601,6e-05,0
coveranalysis,train,W_51772,P_680367,16289,0.0,0
coveranalysis,train,W_128887,P_680374,12826,0.00242,0
coveranalysis,train,W_182600,P_680490,32498,0.01068,0
coveranalysis,train,W_182602,P_680507,24087,0.00133,0
coveranalysis,train,W_140668,P_680512,15822,0.00013,0
coveranalysis,train,W_182607,P_680547,19383,0.00119,0
coveranalysis,train,W_182607,P_680555,22334,0.00775,0
coveranalysis,train,W_182600,P_680570,30413,0.00411,0
coveranalysis,train,W_182602,P_680577,23393,0.00398,0
coveranalysis,train,W_182646,P_680815,18535,0.00227,0
coveranalysis,train,W_134384,P_680884,19203,0.01354,0
coveranalysis,train,W_182661,P_680932,20945,0.05132,0
coveranalysis,train,W_182683,P_681061,19425,0.0,0
coveranalysis,train,W_182692,P_681094,16383,0.0,0
coveranalysis,train,W_182758,P_681431,27038,0.00507,0
coveranalysis,train,W_182759,P_681434,23934,0.0,0
coveranalysis,train,W_182759,P_681439,24517,0.00718,0
coveranalysis,train,W_182777,P_681474,17159,0.00361,0
coveranalysis,train,W_182777,P_681476,17918,0.0,0
coveranalysis,train,W_59675,P_68163,12231,0.00638,0
coveranalysis,train,W_182829,P_681650,21541,0.00353,0
coveranalysis,train,W_182829,P_681651,17546,0.0,0
coveranalysis,train,W_182851,P_681824,20342,0.0001,0
coveranalysis,train,W_182851,P_681826,18804,0.01478,0
coveranalysis,train,W_168570,P_681872,17283,0.00353,0
coveranalysis,train,W_182870,P_681892,12042,0.00407,0
coveranalysis,train,W_182870,P_681897,22756,0.02224,0
coveranalysis,train,W_57106,P_681934,16126,0.00081,0
coveranalysis,train,W_62376,P_681946,12575,0.00016,0
coveranalysis,train,W_62375,P_681950,13079,0.03571,0
coveranalysis,train,W_182917,P_682110,21011,0.0,0
coveranalysis,train,W_182917,P_682111,22577,0.00492,0
coveranalysis,train,W_120241,P_682325,13675,7e-05,0
coveranalysis,train,W_181610,P_682352,23853,0.0,0
coveranalysis,train,W_148876,P_682593,12694,0.00055,0
coveranalysis,train,W_164180,P_682649,18597,0.02339,0
coveranalysis,train,W_183015,P_682663,21360,0.00075,0
coveranalysis,train,W_183015,P_682664,15813,0.01429,0
coveranalysis,train,W_182329,P_682787,13194,0.01091,0
coveranalysis,train,W_182329,P_682789,21541,0.03728,0
coveranalysis,train,W_183043,P_682893,17232,0.00609,0
coveranalysis,train,W_183043,P_682894,16175,0.0,0
coveranalysis,train,W_183051,P_682912,26450,0.00246,0
coveranalysis,train,W_183051,P_682913,23750,0.01646,0
coveranalysis,train,W_183053,P_682914,25476,0.00016,0
coveranalysis,train,W_183053,P_682915,25843,0.0,0
coveranalysis,train,W_183101,P_683229,13897,0.02324,0
coveranalysis,train,W_183101,P_683233,16123,0.00323,0
coveranalysis,train,W_51095,P_683302,22386,0.04154,0
coveranalysis,train,W_135528,P_683350,13024,8e-05,0
coveranalysis,train,W_34583,P_68345,10609,0.0,0
coveranalysis,train,W_68364,P_68364,18654,0.00225,0
coveranalysis,train,W_183186,P_683678,16342,0.01487,0
coveranalysis,train,W_183186,P_683679,16529,0.00805,0
coveranalysis,train,W_131794,P_683717,22179,0.07782,0
coveranalysis,train,W_183199,P_683731,18005,0.01194,0
coveranalysis,train,W_183199,P_683732,15476,0.0,0
coveranalysis,train,W_183202,P_683751,14453,0.01418,0
coveranalysis,train,W_183202,P_683752,15543,0.03468,0
coveranalysis,train,W_183204,P_683763,20696,0.00145,0
coveranalysis,train,W_183204,P_683764,19273,0.00239,0
coveranalysis,train,W_183228,P_683901,16373,0.00843,0
coveranalysis,train,W_183265,P_684084,18093,6e-05,0
coveranalysis,train,W_183265,P_684085,23841,0.00013,0
coveranalysis,train,W_183269,P_684098,12926,0.02267,0
coveranalysis,train,W_158979,P_684101,11806,8e-05,0
coveranalysis,train,W_183269,P_684102,13713,7e-05,0
coveranalysis,train,W_159055,P_684108,20610,0.00136,0
coveranalysis,train,W_183277,P_684126,15334,0.01102,0
coveranalysis,train,W_183277,P_684127,14319,0.00957,0
coveranalysis,train,W_58728,P_684435,15027,0.0004,0
coveranalysis,train,W_143413,P_684468,16810,0.00024,0
coveranalysis,train,W_68455,P_68463,19225,0.00021,0
coveranalysis,train,W_183418,P_684723,11581,0.00786,0
coveranalysis,train,W_183418,P_684724,10559,0.00218,0
coveranalysis,train,W_37029,P_684745,15203,0.0,0
coveranalysis,train,W_182338,P_684764,23507,0.00723,0
coveranalysis,train,W_182338,P_684771,23942,0.00017,0
coveranalysis,train,W_68455,P_68478,17683,0.0,0
coveranalysis,train,W_1392,P_684882,13415,7e-05,0
coveranalysis,train,W_182345,P_684891,18821,0.00128,0
coveranalysis,train,W_182345,P_684892,17198,0.00017,0
coveranalysis,train,W_130117,P_685005,15839,0.00253,0
coveranalysis,train,W_183521,P_685285,22571,0.01591,0
coveranalysis,train,W_183521,P_685286,17793,0.0077,0
coveranalysis,train,W_183527,P_685338,28340,0.00286,0
coveranalysis,train,W_183527,P_685345,33611,9e-05,0
coveranalysis,train,W_183580,P_685608,15518,0.00058,0
coveranalysis,train,W_158714,P_685645,11831,0.0,0
coveranalysis,train,W_183623,P_685846,13577,0.00059,0
coveranalysis,train,W_183623,P_685851,14233,0.00415,0
coveranalysis,train,W_183655,P_685882,24786,0.0,0
coveranalysis,train,W_183655,P_685883,28483,0.00067,0
coveranalysis,train,W_183228,P_685888,17460,0.06575,0
coveranalysis,train,W_183665,P_685897,19406,0.0018,0
coveranalysis,train,W_33,P_685920,11060,0.0,0
coveranalysis,train,W_146370,P_686063,16913,0.01726,0
coveranalysis,train,W_111392,P_686114,21213,9e-05,0
coveranalysis,train,W_6862,P_6862,15587,0.00141,0
coveranalysis,train,W_183766,P_686226,19625,0.03022,0
coveranalysis,train,W_183766,P_686228,22322,0.00103,0
coveranalysis,train,W_183768,P_686242,16351,0.00991,0
coveranalysis,train,W_183768,P_686243,16540,0.00955,0
coveranalysis,train,W_183784,P_686297,19431,0.00185,0
coveranalysis,train,W_183784,P_686298,19139,0.00543,0
coveranalysis,train,W_164514,P_686327,21514,0.02984,0
coveranalysis,train,W_170936,P_686346,18325,0.05228,0
coveranalysis,train,W_183792,P_686382,19413,0.04966,0
coveranalysis,train,W_183804,P_686405,15853,0.01665,0
coveranalysis,train,W_183806,P_686407,19654,0.01867,0
coveranalysis,train,W_183804,P_686422,24316,0.00123,0
coveranalysis,train,W_183806,P_686424,24740,0.00028,0
coveranalysis,train,W_126487,P_686824,11996,0.02009,0
coveranalysis,train,W_72818,P_686848,15629,0.0,0
coveranalysis,train,W_183870,P_686868,34550,0.00012,0
coveranalysis,train,W_183870,P_686870,27950,0.00984,0
coveranalysis,train,W_170692,P_686878,21938,0.01058,0
coveranalysis,train,W_183875,P_686940,19687,0.0,0
coveranalysis,train,W_182045,P_687365,18585,0.00904,0
coveranalysis,train,W_182758,P_687515,22809,0.00031,0
coveranalysis,train,W_183952,P_687552,20155,0.0,0
coveranalysis,train,W_183952,P_687554,11169,0.0308,0
coveranalysis,train,W_121378,P_687568,11067,0.03054,0
coveranalysis,train,W_183982,P_687739,17863,0.00011,0
coveranalysis,train,W_183982,P_687744,17625,0.0,0
coveranalysis,train,W_183987,P_687769,20715,0.0098,0
coveranalysis,train,W_183987,P_687770,20241,0.00015,0
coveranalysis,train,W_6430,P_687773,21470,5e-05,0
coveranalysis,train,W_183633,P_687856,14865,0.00013,0
coveranalysis,train,W_183633,P_687860,15148,0.01063,0
coveranalysis,train,W_32746,P_68790,15668,0.0,0
coveranalysis,train,W_135818,P_687963,18445,0.00043,0
coveranalysis,train,W_145266,P_687964,17789,0.00219,0
coveranalysis,train,W_113776,P_688133,16764,0.00429,0
coveranalysis,train,W_68814,P_68814,19841,0.0,0
coveranalysis,train,W_163970,P_688147,17028,0.04898,0
coveranalysis,train,W_184075,P_688180,19542,0.01453,0
coveranalysis,train,W_184075,P_688181,19025,0.00846,0
coveranalysis,train,W_183544,P_688275,15297,0.01039,0
coveranalysis,train,W_183544,P_688278,16387,0.00061,0
coveranalysis,train,W_184150,P_688399,14650,0.00089,0
coveranalysis,train,W_184150,P_688400,18729,0.00208,0
coveranalysis,train,W_184145,P_688434,12426,0.0,0
coveranalysis,train,W_184145,P_688452,13550,0.00878,0
coveranalysis,train,W_168162,P_688486,19010,0.0,0
coveranalysis,train,W_68861,P_68862,14765,0.00014,0
coveranalysis,train,W_68861,P_68864,30170,0.00162,0
coveranalysis,train,W_183701,P_688651,17637,0.02217,0
coveranalysis,train,W_183701,P_688653,21173,5e-05,0
coveranalysis,train,W_184183,P_688684,13873,0.0,0
coveranalysis,train,W_122771,P_688981,13966,0.00021,0
coveranalysis,train,W_94126,P_689185,20785,0.0,0
coveranalysis,train,W_4890,P_689270,31223,0.0,0
coveranalysis,train,W_184274,P_689305,23870,0.01621,0
coveranalysis,train,W_184274,P_689306,19122,0.00068,0
coveranalysis,train,W_182661,P_689319,15165,0.0,0
coveranalysis,train,W_150459,P_689383,31895,6e-05,0
coveranalysis,train,W_184303,P_689428,38216,0.00434,0
coveranalysis,train,W_184303,P_689430,39415,0.00563,0
coveranalysis,train,W_184308,P_689461,19587,0.00015,0
coveranalysis,train,W_184337,P_689524,24610,0.0,0
coveranalysis,train,W_184337,P_689546,20261,0.01145,0
coveranalysis,train,W_175479,P_689628,18229,0.0,0
coveranalysis,train,W_184350,P_689640,25829,0.00043,0
coveranalysis,train,W_184350,P_689641,24359,0.00078,0
coveranalysis,train,W_184389,P_689757,35257,0.0,0
coveranalysis,train,W_184389,P_689760,27216,0.01374,0
coveranalysis,train,W_184436,P_689965,27519,0.00625,0
coveranalysis,train,W_184438,P_689976,20311,0.01319,0
coveranalysis,train,W_184438,P_689979,20524,0.00619,0
coveranalysis,train,W_184436,P_689983,19928,0.0,0
coveranalysis,train,W_135988,P_690048,19154,0.0,0
coveranalysis,train,W_156803,P_690147,18890,0.00873,0
coveranalysis,train,W_121666,P_690166,27882,0.0,0
coveranalysis,train,W_151451,P_690209,15762,0.01256,0
coveranalysis,train,W_69028,P_69029,23036,0.00017,0
coveranalysis,train,W_161171,P_690291,17103,0.04987,0
coveranalysis,train,W_184507,P_690403,23466,0.0,0
coveranalysis,train,W_184507,P_690405,20363,0.00702,0
coveranalysis,train,W_115780,P_690500,23050,0.00013,0
coveranalysis,train,W_184552,P_690750,23803,0.0,0
coveranalysis,train,W_184552,P_690751,21733,0.00014,0
coveranalysis,train,W_155630,P_690780,14634,0.00021,0
coveranalysis,train,W_184474,P_690782,14051,7e-05,0
coveranalysis,train,W_55069,P_690783,17969,0.00017,0
coveranalysis,train,W_184474,P_690797,14298,0.0407,0
coveranalysis,train,W_184607,P_691091,24409,0.00131,0
coveranalysis,train,W_184607,P_691092,21514,0.00014,0
coveranalysis,train,W_69115,P_69115,23856,0.01714,0
coveranalysis,train,W_69115,P_69125,26791,0.03942,0
coveranalysis,train,W_184668,P_691415,12489,0.0,0
coveranalysis,train,W_184668,P_691416,18438,0.00022,0
coveranalysis,train,W_112477,P_691523,19315,0.00839,0
coveranalysis,train,W_184671,P_691534,21158,0.00756,0
coveranalysis,train,W_184671,P_691539,19190,0.01532,0
coveranalysis,train,W_52646,P_691688,18501,0.00157,0
coveranalysis,train,W_179368,P_691788,16157,0.0,0
coveranalysis,train,W_184717,P_691838,24995,0.01212,0
coveranalysis,train,W_184717,P_691839,28093,0.02349,0
coveranalysis,train,W_184736,P_691897,17917,0.00078,0
coveranalysis,train,W_184736,P_691899,13615,0.03085,0
coveranalysis,train,W_184610,P_692049,25989,0.0,0
coveranalysis,train,W_184799,P_692139,22553,0.0219,0
coveranalysis,train,W_184799,P_692140,18562,0.00016,0
coveranalysis,train,W_69232,P_69232,11990,0.0,0
coveranalysis,train,W_69247,P_69248,11223,0.01613,0
coveranalysis,train,W_184877,P_692497,24739,0.0,0
coveranalysis,train,W_184972,P_692870,21418,0.0,0
coveranalysis,train,W_106848,P_692888,18505,0.00594,0
coveranalysis,train,W_50749,P_692954,17951,0.01025,0
coveranalysis,train,W_185008,P_692988,22822,0.0,0
coveranalysis,train,W_185008,P_692989,16113,0.00019,0
coveranalysis,train,W_183769,P_692998,17143,0.0,0
coveranalysis,train,W_183769,P_692999,17446,0.00934,0
coveranalysis,train,W_93700,P_693074,22146,0.00014,0
coveranalysis,train,W_132692,P_693079,18805,0.00016,0
coveranalysis,train,W_185027,P_693085,27860,0.00244,0
coveranalysis,train,W_185027,P_693086,21862,0.0129,0
coveranalysis,train,W_185032,P_693105,22882,0.00647,0
coveranalysis,train,W_185036,P_693113,16203,0.01265,0
coveranalysis,train,W_185036,P_693114,17026,0.01263,0
coveranalysis,train,W_185032,P_693142,19591,0.00036,0
coveranalysis,train,W_136724,P_693144,16662,0.00018,0
coveranalysis,train,W_153917,P_693235,15050,0.0002,0
coveranalysis,train,W_185071,P_693256,23440,0.01766,0
coveranalysis,train,W_185071,P_693257,25997,0.00165,0
coveranalysis,train,W_184612,P_693401,38879,0.00015,0
coveranalysis,train,W_184612,P_693410,32797,0.00189,0
coveranalysis,train,W_185116,P_693551,20262,0.00039,0
coveranalysis,train,W_174711,P_693555,20123,5e-05,0
coveranalysis,train,W_185116,P_693560,16823,0.01373,0
coveranalysis,train,W_185122,P_693575,17466,0.01214,0
coveranalysis,train,W_185122,P_693585,21950,0.01882,0
coveranalysis,train,W_185141,P_693668,16411,0.00975,0
coveranalysis,train,W_185156,P_693691,19547,0.0,0
coveranalysis,train,W_185157,P_693692,16150,0.0,0
coveranalysis,train,W_185156,P_693694,19273,0.00202,0
coveranalysis,train,W_185157,P_693696,16451,0.02881,0
coveranalysis,train,W_69373,P_69374,13966,0.00021,0
coveranalysis,train,W_48770,P_69377,16035,0.01696,0
coveranalysis,train,W_185140,P_693772,16661,0.00816,0
coveranalysis,train,W_185140,P_693778,36609,0.00172,0
coveranalysis,train,W_185170,P_693780,22040,0.00077,0
coveranalysis,train,W_185170,P_693782,22070,0.0,0
coveranalysis,train,W_6938,P_6938,14973,0.00053,0
coveranalysis,train,W_185176,P_693800,23817,0.00722,0
coveranalysis,train,W_185181,P_693810,20063,0.02477,0
coveranalysis,train,W_185181,P_693811,19593,0.00031,0
coveranalysis,train,W_27402,P_693813,16106,0.04837,0
coveranalysis,train,W_52646,P_693816,14951,0.00421,0
coveranalysis,train,W_67473,P_694145,25617,0.04114,0
coveranalysis,train,W_185174,P_694297,18376,0.00441,0
coveranalysis,train,W_185174,P_694300,20938,0.00315,0
coveranalysis,train,W_2084,P_694334,13033,0.00997,0
coveranalysis,train,W_185307,P_694451,16597,0.03278,0
coveranalysis,train,W_185321,P_694501,12237,0.01929,0
coveranalysis,train,W_185321,P_694502,10999,0.01382,0
coveranalysis,train,W_38326,P_694587,24242,0.00264,0
coveranalysis,train,W_184045,P_694600,13618,0.06873,0
coveranalysis,train,W_185348,P_694601,16971,0.01532,0
coveranalysis,train,W_185230,P_694602,22869,0.00061,0
coveranalysis,train,W_185348,P_694603,18535,0.00049,0
coveranalysis,train,W_185230,P_694606,22733,0.0139,0
coveranalysis,train,W_185353,P_694620,23243,0.00176,0
coveranalysis,train,W_185353,P_694621,20253,0.01378,0
coveranalysis,train,W_184308,P_694762,18200,0.0006,0
coveranalysis,train,W_184877,P_694786,26117,0.00605,0
coveranalysis,train,W_176422,P_694790,21918,0.0,0
coveranalysis,train,W_185141,P_694791,16141,0.00019,0
coveranalysis,train,W_184222,P_694805,19991,0.00405,0
coveranalysis,train,W_168817,P_695027,19883,0.00075,0
coveranalysis,train,W_185457,P_695132,12393,0.0,0
coveranalysis,train,W_185457,P_695138,25555,0.00438,0
coveranalysis,train,W_185463,P_695188,16285,0.0,0
coveranalysis,train,W_185463,P_695189,15370,0.01301,0
coveranalysis,train,W_182045,P_695194,19974,0.00716,0
coveranalysis,train,W_185495,P_695307,20808,0.01547,0
coveranalysis,train,W_185495,P_695308,18759,0.00027,0
coveranalysis,train,W_3701,P_695519,12287,0.00041,0
coveranalysis,train,W_184810,P_695560,24509,0.08034,0
coveranalysis,train,W_184810,P_695566,21559,0.0,0
coveranalysis,train,W_184952,P_695624,15917,6e-05,0
coveranalysis,train,W_184952,P_695626,16405,0.00262,0
coveranalysis,train,W_185577,P_695670,16027,0.01279,0
coveranalysis,train,W_184990,P_695790,25200,0.00071,0
coveranalysis,train,W_69581,P_69581,15465,0.03304,0
coveranalysis,train,W_69600,P_69601,29486,0.00051,0
coveranalysis,train,W_185635,P_696103,26379,0.03154,0
coveranalysis,train,W_185635,P_696143,30334,0.0002,0
coveranalysis,train,W_185600,P_696218,16331,0.0,0
coveranalysis,train,W_185600,P_696220,19670,0.03945,0
coveranalysis,train,W_113252,P_696228,15761,0.00013,0
coveranalysis,train,W_69637,P_69637,11665,9e-05,0
coveranalysis,train,W_69637,P_69638,14345,0.02579,0
coveranalysis,train,W_69652,P_69652,20813,0.01312,0
coveranalysis,train,W_185801,P_696523,21680,0.0,0
coveranalysis,train,W_185801,P_696524,21030,0.00789,0
coveranalysis,train,W_69652,P_69654,23189,0.00121,0
coveranalysis,train,W_185810,P_696541,12761,0.01567,0
coveranalysis,train,W_185810,P_696542,17757,0.0094,0
coveranalysis,train,W_185902,P_696719,18400,0.00598,0
coveranalysis,train,W_185902,P_696720,17178,0.01537,0
coveranalysis,train,W_185904,P_696722,15831,0.03392,0
coveranalysis,train,W_185921,P_696771,12255,0.02668,0
coveranalysis,train,W_185933,P_696817,14732,0.0,0
coveranalysis,train,W_69685,P_69685,19988,0.0005,0
coveranalysis,train,W_185978,P_696977,27787,0.08511,0
coveranalysis,train,W_185994,P_697010,27099,0.00011,0
coveranalysis,train,W_185994,P_697012,15589,0.00738,0
coveranalysis,train,W_168538,P_697032,20370,0.00059,0
coveranalysis,train,W_185904,P_697096,17660,0.0,0
coveranalysis,train,W_114551,P_697108,16077,0.00037,0
coveranalysis,train,W_186051,P_697234,26707,0.0,0
coveranalysis,train,W_186051,P_697235,25542,0.01554,0
coveranalysis,train,W_186088,P_697320,29112,0.0113,0
coveranalysis,train,W_186088,P_697321,16887,0.01711,0
coveranalysis,train,W_186092,P_697329,28055,0.00716,0
coveranalysis,train,W_186092,P_697330,17070,0.00082,0
coveranalysis,train,W_121494,P_697353,18425,0.0,0
